word    count	
feedstock."The	1
feel	2
fees	2
feet	1
feet.Its	1
fell	6
fellow	4
female	5
fend	1
ferocious	2
fertile	1
fertilize	1
festival	2
festive	1
fewer	5
fianc.Some	1
field	1
fields	1
fierce	2
fifth	1
fight	8
fighting	2
fights	1
figure	6
figured	1
figures	3
file	2
filed	8
filing	2
filings	5
filings.Today	1
filled	1
filling	1
film	4
filming	1
filtered	1
final	3
finally	1
finance	1
finances	1
financial	9
financially	1
find	9
finding	2
findings	5
findings:THE	1
finds	1
fine	1
finger	1
fingerlike	1
fingers	1
finished	1
finishing	2
fire	4
firearm	2
firearms	5
firearms.___Watch	1
fired	2
fireworks	1
firing	2
firm	18
firm."Huawei	1
firmly	3
firms	24
first	37
first-half	1
fiscal	2
fish	5
fisheries	1
fishing	1
fits	2
five	12
five-hour	1
five-star	1
fix	3
fixed	1
fixing	2
fjords	1
flags	1
flagship	1
flamed	1
flat	3
flatlined	1
flattening	4
flattery	2
flattest	1
fled	1
fleeing	2
fleeing.Former	1
flew	1
flexibility	1
flight	1
flights	1
flintlock	1
flipping	1
flirted	2
floatation	2
flood	12
flood-control	1
flood-prone	1
flooded	14
flooding	5
floodplain	1
floods	2
floor	6
floor.In	1
florid	1
flourishing.Canyon	1
flout	2
flouting	2
flow	1
flowering	1
flown	2
fluorescence	1
fluorescence.And	1
foam	1
focus	8
focused	2
focuses	1
folksy	1
follow	2
followed	3
following	6
follows	4
foment	1
fomenting	1
food	10
foolishness	1
foot	1
footing	1
footwear	1
force	14
force.The	1
forced	6
forceful	1
forces	8
forcing	1
forcing-in	1
forecasters	3
foreign	12
foreigners	1
forensically	1
foresee	1
foreseeable	1
forest	2
forever	1
forged	1
forgery.___KHALED	2
forget	1
form	3
formal	1
formally	3
formed	3
former	49
formerly	2
forsaking	1
forth	1
fortune	2
fortunes.But	1
forum	3
forward	4
forward."In	1
forward.But	1
fossil	10
fossil-fuel-based	1
fought	1
foul	1
found	12
foundations	1
founded	3
four	12
four-bedroom	1
four-legged	1
fourth	1
fourth-degree	1
fourth-generation	1
fragile	2
frame	1
free	11
free-for-all	1
free-trade	1
freely	2
freezes	1
frenzy	1
frequency	1
frequent	3
frequently	2
frequently.There	1
fresh	3
freshness.Houston	1
fret	1
friend	3
friendly	1
friends	2
friends.animalalliancenyc.orgA	1
frightening	1
frighteningly	1
front	4
fronted	1
fruit	1
fruitless	1
frustrated	1
fuel	8
fueling	1
fuels	7
fuels.AB	1
fugitive	1
fulfill	1
fulfilling	1
full	7
full-scale	1
full-size	1
full-time	1
fully	1
fun	2
function	2
functionally	1
functions	2
fund	13
fund-raiser	1
fundamental	1
funded	1
fundraising	1
funds	11
funeral	2
furious	2
furniture	1
furry	1
further.That	1
further.___Frontier	1
fury	1
future	14
future.In	1
gain	2
gained	7
gainers	1
gains	2
game	5
gaps	1
garbage	4
gas	31
gases	3
gases.Britain	1
gate	1
gathered	1
gatherings	1
gave	6
geared	1
gelatinous	1
general	13
general.After	1
general.Many	1
generally	1
generate	2
generated	2
generating	2
generation	6
generation."But	1
genetically	1
genuinely	1
geofence	1
geopolitical	1
get	21
getting	11
ghost	1
ghostly	1
giant	6
gifts	1
gigatons	5
gigawatts	1
girl	1
girls	2
give	6
given	8
gives	3
giving	6
glass	1
glimpsed	1
global	55
globalist	1
globalists	2
gloom	2
glory	1
glue	1
go	15
go-to	2
goal	2
goals	10
goals.But	1
goes	4
going	12
gold	1
golf	9
gone	2
gonna	1
good	11
goods	3
got	10
govern	3
governing	3
government	56
government.Kuczynski	1
government.The	1
government.Thinkers	1
government;	1
governments	4
governments."Biodiversity	1
governor	7
grace	1
grade	1
graft	2
grain	1
grand	2
granted	2
grappling	1
grateful	1
gravity	1
gray	2
great	10
great-grandfather	1
greater	5
greatness	1
green	1
green-patterned	1
greenhouse	19
greenhouses	1
grew	6
grim	1
grin	1
grip	1
grippers	1
grocery	1
groped	1
groping	1
gross	2
ground	5
groundNEW	1
grounds.At	1
group	24
grouping	1
groups	18
grow	2
growing	10
grown	4
grows	1
growth	14
grumbled	1
guaranteed	3
guess	1
guests	1
guide	2
guided	1
gum.Of	1
gun	25
guns	4
guns.Byron	1
gut	2
guy	3
gymnastics	4
gymnasts	1
habit	1
habitat	1
hadal	1
haiku	1
haiku-writing	1
half	11
hallways	1
halt	6
halted	1
halting	1
hamburger	1
hamper	2
hand	2
hand-holding	1
handful	2
handle	2
handled	1
handler	1
handpicked	1
hands	2
hands.In	1
hands.The	1
handsets	1
hankies	1
happen	3
happened	3
happening	4
happens	5
happiness	2
happy	3
harassed	1
harassment	1
harbinger	1
harboring	1
hard	5
hard-edge	1
hard-liner	1
harder	2
hardest	1
hardline	1
hardly	3
harm	1
harmful	1
harmony	1
harsh	1
harshest	2
harvested	2
has-been	1
hashtag	1
hasnt	1
hastened	1
hated	1
haul	1
hauled	1
hawk	2
hawks	1
head	10
headed	2
heading	2
headlines	1
headquarters	4
heads	1
heal	1
healing	1
health	9
heap	2
heard	6
hearing	8
heart	4
heat	2
heatwaves	1
heaviest	2
heavily	1
heavily-polluting	2
heavy	4
hectare	1
hectolitre	1
hedge	4
heed	1
hefty	1
heightened	3
heights	1
held	12
hell	1
hellish	1
helm	1
help	18
helped	13
helping	1
helps	3
her."I	1
her:	1
herbicide	1
here."Ahmed	1
here.Check	1
here.Imagine	1
here.Sign	1
here.What	1
hes	2
hidden	1
hierarchy	1
high	12
high-level	1
high-profile	1
high-tech	1
high."The	1
high.All	1
higher	12
highest	6
highest-ranking	1
highlighting	2
highlights	1
highly	1
hilltop	4
him.But	2
him.Here	2
him.Luis	1
him.My	1
him.Seeking	1
him.The	1
himself.They	1
hinge	1
hired	3
hiring	2
hiring-for-life	1
historian	1
historian.In	1
historic	2
historical	1
history	10
history.Meanwhile	1
history.The	2
historys	1
hit	9
hits	1
hitters	2
hold	5
holding	6
holistic	1
hollows	1
home	19
home-office	1
home."This	1
home.In	1
homelessness	1
homeowners	4
homes	24
honest	3
honesty	1
honor	1
honored	1
honors	1
honour	1
hope	4
hoped	1
hopeful	1
hopefuls	3
hopes	13
hoping	2
hops	1
horizon	2
horrible	1
horrific	1
horror	1
hospital	1
host	3
hosted	2
hostile	2
hostilities	1
hostility	1
hotel	3
hotel.Former	1
hotter	1
hour	6
hours	6
hours.Mr	1
house	3
house-sized	1
household	1
houses	2
housing	2
hovered	1
however	9
however."We're	1
however.Polls	1
hubs	1
huge	4
human	14
humanist	1
humans	8
humility	1
humor	1
hundreds	6
hunger	1
hunger."Guterres	1
hunts	1
hurricane	5
hurricane.Mr	1
hurricanes	2
hurt	4
husband	2
hybrid	3
hybrid-electric	1
hydropower	1
hyperbolically	1
hysteria	2
iCarly	1
iPhone	1
ice	5
idea	4
ideal	4
ideals	1
ideals.When	1
ideas	3
ideas."But	1
identical	1
identified	2
identify	1
identity	1
ideological	2
ideology	2
idyllically	1
ignited	1
ignore	1
ignored	1
ill	2
illegal	1
illegally	1
illnesses	1
illusory	1
illustrator	1
image	3
images	1
imagine	2
imbalance	1
imbeciles	1
imbroglio	1
immediately	7
immersion	1
immersive	1
immigrant	1
immigrants	2
immigrated	1
immigration	5
immunity	1
impact	3
impactLONDON	1
impacts	3
impacts.Combined	1
impacts.The	1
impeachment	2
implanted	1
implausible	1
implement	1
implementer	1
implicated	1
implications	1
implied	1
implies	1
import	3
importance	3
important	9
importantly	1
imported	1
imports	2
imports.	1
imports.Many	1
impose	1
imposing	1
impossible	1
impotent	1
impressed	1
impression	1
imprisonment	2
improve	2
improved	5
improvement	1
improvements	2
improving	3
impugning	1
impulses	1
in?"California	1
inappropriately	1
inbox	1
incest	1
inch	1
inches	2
incinerated	1
incitement	2
inclinations	1
inclined	2
include	6
included	8
includes	4
including	34
inclusiveness	2
incoming	2
increase	5
increased	5
increases	4
increasing	4
increasingly	4
incredibly	1
incriminating	1
independence	4
independent	7
index	4
index.According	1
indexes	5
indexes.But	1
indexs	1
indicate	2
indicating	1
indicator	1
indictment	3
indifference	1
indigenous	1
indirect.We	1
indispensable	1
indisputably	1
individual	7
individuals	2
indoors	1
industrial	5
industrials	1
industries	1
industries.But	1
industry	11
industry".Earlier	1
industry.The	1
industrys	1
ineffable	1
inevitable	1
inexpensive	1
inexperienced	1
influence	3
influence:	1
influenced	1
influences	2
influential	1
influx	1
inform	1
information	3
informing	1
infrastructure	3
infused	1
ingredients	1
inhabits	1
initiate	1
initiative	2
initiatives	1
injected	1
injunction.)LEAVING	1
inner	1
innocence	1
innovation	4
innovations	2
innovative	1
inquiries	1
inquiry	1
inside	3
insiders	5
insidious	1
insisted	4
insisting	2
inspired	4
instability.Most	1
installation;	1
installing	1
instance	1
instances	1
instead	6
instincts	1
institution	1
institution.When	1
institutional	1
institutions	10
instructions	1
instrument	2
insulted	1
insults	1
insurance	3
insurance.For	1
insurgency	3
insurgency.Trump	1
integration	2
integrity	1
intel	1
intellectual	2
intelligence	5
intended	4
intense	1
intensified	1
intensifying	1
intensity	6
intent	2
intention	3
intentionally	1
interest	8
interest.Peru	1
interest.Whether	1
interested	1
interests	3
interfere	1
interim	2
internal	2
international	26
internationalism	1
internet	1
interrupted	1
interview	12
interview.Scientists	1
interview.The	1
interviewed	1
interviews	3
intimate	1
intimidate	1
intimidated	2
intimidation	2
intolerant	1
intriguingly	1
introduce	1
introduced	4
introspective	1
inundation	1
invaded	1
inversion.The	1
inverts.There	1
invest	1
invested	1
investigate	1
investigating	2
investigation	5
investigation.Ian	1
investigations	1
investing	3
investment	26
investments	3
investor	5
investors	28
invincible	1
invisible	1
invitation	1
invite	1
invited	1
involved	5
involves	1
involving	7
ironically	1
irrelevant	1
is:	1
island	8
island.The	1
islands	4
isnt	2
isolation	1
issue	7
issue.Legal	1
issue:	1
issued	6
issuers	1
issues	9
issues."It	1
issues.The	1
it."But	1
it."The	1
it.Mr	2
it.The	1
it:	1
item	1
items	2
itself.D.E	1
itself.In	1
it’s	1
jail	2
jail.The	1
jailed	4
jailing	1
jailings	1
jarring	1
jazz	1
jazz.orgSEEING	1
jeans	2
jeans.Dubbed	1
jelly	1
jellyfish	1
jeopardizing	2
jet	1
job	9
joblessness	2
jobs	9
jobs-rich	1
join	1
joined	8
joining	3
joint	6
journalism	1
journalist	2
journalists	2
journey	1
judge	27
judgment	1
judicial	1
judiciary	3
juggling	1
juice	1
jumped	2
jumps	1
justice	3
kaleidoscope	4
kaufmanmusiccenter.org/mchSUN-EARTH	1
keep	14
keeping	3
keeps	1
kept	1
key	7
kg	2
kick	1
kick-down	1
kick-starts	1
kicks	1
kids	2
killed	7
killing	3
kind	8
kinder	2
kiss-up	1
knew	3
knock	1
know	10
know:	1
knowing	1
knowledge	3
known	12
knows	1
kosher	1
labor	4
lack	7
lacked	2
lackluster	1
lags	1
laid	1
land	14
landfill	3
landfill.He	1
landfills	6
landlocked	1
landmark	3
lands	2
landscape	1
language	1
language.While	1
lap	1
large	6
large-scale	1
largely	8
larger	2
largest	17
lasers	1
lasted	3
late	6
lately	1
later	18
later.Mr	1
later.Whitehaven	1
latest	11
latitude	1
laughed	1
laughing	1
launch	4
launched	2
lavishing	1
law	5
lawmaker	4
lawmakers	6
laws	7
laws.Like	1
lawsuit	1
lawsuit.As	1
lawsuits	11
lawyer	5
lawyers	11
lay	1
layer	1
layoffs.Instead	1
lays	1
lazy	1
lb	1
lead	6
leader	18
leaders	10
leaders.Vizcarra	1
leadership	5
leading	8
leads	1
leaked	1
leaking	3
leaks	1
lean	1
leap	1
leaps	1
learn	2
learned	4
learning	1
leased	1
leasing	4
least	14
leave	7
leave;	1
leaves	2
leaving	5
led	12
left	7
left-leaning	2
legal	12
legally	1
legend	1
legislation	2
legislation.Mayes	1
legislation.Mr	1
legislation.The	1
legislative	4
legislature	3
legitimacy	3
lend	2
lenders	1
lending	1
length	1
leopard	1
less	14
let	2
letter	2
letters	1
letting	3
level	8
leveled	1
levels	6
levels.But	1
leverage	1
liability	1
liberal	12
liberals	1
license	1
life	16
life-forms	1
life.In	1
lifetime.History	1
lifted	1
lifting	1
light	6
lightly	1
lights	8
like	56
like-minded	1
liked	1
likelihood	1
likely	9
likely.A	1
likened	1
likewise	1
limbo.Understanding	1
limit	6
limitation	1
limited	7
limiting	1
limitless	1
limits	4
line	3
line."We	1
line.If	1
lined	1
lines	2
lines.Contenders	1
link	1
linked	1
links	1
liquor	1
lisabeth	1
list	1
list.)Wed	1
list.But	1
listed	2
listened	1
listings	2
lit	2
literally	1
little	11
little-known	4
livable	1
live	10
live-streams	1
lived	2
livelihoods	1
lives	1
livid	1
living	12
loaded	1
loads	1
loan	3
loans	1
loathe	1
lobbied	1
lobbying	1
lobbyist	1
local	12
local):	2
local):12	1
local):2:15	1
localized	2
locating	1
location	2
loco	1
loftily.Power	1
lofty	1
logic	1
logistics	1
lonelier	1
long	20
long-overdue	2
long-range	1
long-serving	1
long-term	4
longer	7
longstanding	1
longtime	5
look	13
looked	5
looking	6
looks	4
loomed	1
loosen	1
lopsided	1
lose	4
losing	3
loss	3
losses	3
lost	9
lot	3
lots	1
love	2
loved	2
loves	1
low	4
low-cost	1
low-income	2
low-priced	1
lower	3
lowly	1
loyalists	2
lucrative	1
lulled	1
luxury	2
lying	5
lynx	1
lyrics	1
made	31
magnitude	1
main	4
mainly	3
mainstream	2
maintain	1
major	11
majority	7
majority.It	1
majors	1
make	30
maker	6
makers	13
makes	8
making	8
male	1
malign	1
mall	1
malt	1
mammal	2
man	9
man-made	2
manage	2
managed	3
management	8
manager	2
manages	1
managing	5
mandate	1
mangroves	1
manifestation	1
mankinds	1
manner	1
manufactured	1
manufacturers	3
many	29
map	1
mapping	1
march	1
marches	1
margin	1
marginalization.___MOHAMMED	2
margins	2
marine	1
mark	1
marked	1
market	14
market-distorting	1
market.Driven	1
market.The	1
marketable	1
marketed	1
marketer	1
markets	12
marriage	1
married	1
mass	5
massacre	1
masses	1
massive	4
match	2
material	8
material."The	1
materialize.Contagious	1
materials	3
matter	8
maximum	1
may	21
maybe	4
mayhem	1
me.Later	1
mean	1
meaning	1
means	6
meant	1
meanwhile	1
measure	7
measured	3
measures	7
measuring	1
meat	1
meatless	1
mechanized	1
media	17
medical	5
meet	10
meeting	6
meetings	4
meets	1
mega	2
mega-corporation	1
melting	1
member	6
members	18
memoir	1
memory	1
men	4
mens	1
mental	1
mention	3
mentioned	2
mentions	1
merchant	1
merely	2
merger	2
mergers	2
merit-based	1
merits	1
message	2
message."These	1
message."Those	1
messages	1
messy	1
met	11
metals	1
methane	3
methodically	1
methods	1
metric	1
metropolis	1
microscopic	2
mid-1900s.But	1
mid-1900s.Theodore	1
mid-1990s	1
mid-1990s.Mr	1
mid-20th	1
mid-century	1
mid-century.Around	1
middle	1
midsize	1
midst	1
midwife	1
midwives	1
might	19
migrants	2
mile	1
miles	2
militants	3
military	25
milled	1
millennials	1
million	36
million.In	1
millions	5
mind	2
mine	12
mine."We	1
mined	4
miner	1
minerals	1
mines	3
miniature	1
minimization	1
minimize	1
mining	11
mining.BLM	1
mining.Land	1
mining.Still	1
mining.___South	1
minister	10
ministry	2
minus	1
minute	3
minutes	4
misconduct	3
misfortune	1
misfortune.Mr	1
misleading	1
misled	1
miss	1
missiles	1
missing	1
mission	1
mission;	1
mistake	1
mistake.In	1
mistreatment	1
mistrust	2
misused	1
mix	2
mixed	1
mocking	1
model	7
model.So	1
modeling	1
models	2
moderate	4
moderate.The	1
moderates	1
modern	4
modernizing	2
modest	2
modicum	1
modified	1
modularity	1
mola	1
molded	1
moldy	1
molesting	3
mom.In	1
moment	3
moment.Wait	1
money	6
monitors	1
monster	1
monstrous	1
month	14
monthly	1
months	22
monument	2
mood	2
moral	1
morning	6
morning.Heres	1
mortgage	1
mosaic	1
mosaic.The	2
mosque	2
mosses	1
mostly	1
mother	3
mothers	1
motivated	1
motivational	1
motto	2
mount	1
mountainous	1
mounted	2
mouth	1
move	11
moved	2
movement	4
movements	1
moves	2
movies	1
moving	5
moving.Debate	1
much	22
much.He	1
mud-bogged	1
muddling	1
multibillion-dollar	1
multilateral	1
multilateralism	1
multinational	1
multiple	1
mumble	1
munchkin	1
municipal	1
mural	1
murder	1
murky	1
muscle	1
muscular	1
muses	1
museum	3
music	1
musical	1
musician	1
must	12
mustache	1
mustache.After	1
mutual	1
mystified	1
name	12
name.The	1
named	4
names	1
narrative	2
narrowly	2
nation	12
national	22
nationalism	1
nationalism.But	1
nationalist	1
nationalistic	2
nationalists	3
nations	7
nations."If	1
nationwide	1
native	2
nativist	1
natural	9
naturally	1
nature	3
nave	1
navigating	1
near	8
near-certain	2
near-term	1
nearby	2
nearly	24
necessarily	2
necessary	1
need	25
needed	13
needs	6
negative	2
negatives	1
neglect	1
neglected	1
negotiate	2
negotiated	5
negotiating	5
negotiations	2
negotiations."She	1
negotiator	1
neighborhood	5
neighborhoods	6
neighboring	4
neighbors	7
neither	3
nephew	3
nepotism	1
nerve	5
nest	1
net	3
network	2
neurotic	1
neutered	2
neutral	2
never	11
nevertheless	1
newcomers	1
newly	1
news	12
news:	1
newsletters	1
next	18
next.___1:15	1
nice	2
nickname	1
night	2
night:	2
nightly	2
nine-year-old	1
no.In	1
noir	1
nominated	2
nomination	1
nominees:	1
non-I.P.O	1
nondisclosure	1
none	3
nonprofit	1
nonstop	1
nooks.One	1
noon-5	1
normal	3
norms	2
norms.While	1
north	1
northeast	3
northeastern	2
northern	3
nose	2
noses	2
not.Then	1
notable	1
notably	1
notary	2
note	3
noted	4
notes	2
nothing	4
notice.Around	2
noting	1
notion	4
novels	1
novice	1
now.Although	1
now?'	1
nowhere	1
nowhere.Then	1
nuTonomy	1
nuclear	8
nude	1
nudge	1
nuisance	1
number	8
numbers	5
numerous	2
nuns	1
nuns.Sister	1
nurse	1
obituary	2
objection	1
objects	1
obligation	1
obligations	1
obscure	2
observed	3
observers	3
obsessed	1
obsession	1
obsolete	1
obstacle	2
obvious	1
occasion	1
occasional	1
occasions	2
occupied	1
occur	1
occurred	1
occurring	2
ocean	11
oceanfront	1
oceanographer	1
oceans	3
odds	1
off-island	1
offensive	1
offensive.Russias	1
offer	5
offered	2
offering	4
offerings	1
offers	4
office	13
office.They	1
officer	3
officers	4
offices	4
official	19
officials	17
officials.The	1
offset	1
offsetting	1
offshore	1
often	7
oil	32
oils	1
old	6
old-timers	1
older	4
oldest	2
on."Instead	1
on.Speaking	1
once-renowned	2
one	67
one-candidate	1
one-fifth	1
one-hour	1
one-third	1
one-third.For	1
one."Both	1
one.If	1
one:	2
ones	6
ones.Canyon	1
ongoing	2
online	2
onto	1
open	13
open-pit	1
opened	2
opening	5
opera	2
operate	1
operated	3
operates	1
operates.BlackRock	1
operating	3
operations	5
operations.The	1
operations;	1
operators	1
opinion	2
opponent	4
opponents	1
opportunities	3
opportunity	4
opportunity.Born	1
oppose	2
opposed	3
opposite	1
opposition	7
opposition.Less	1
opted	3
optical	1
optimistic	1
option	1
option."Israel	1
options	3
orchestrate	1
order	12
order.Britain	1
order.More	1
ordered	9
orderly	1
ordinary	3
organ	1
organic	1
organisms	2
organization	8
organizational	1
organizations	2
organized	2
original	1
originally	2
ostensive	1
ot	1
others	3
others."In	1
ousted	5
ouster	2
out."BlackRock	1
outcome	1
outfitted	1
outgoing	1
outgrowth	1
outlawed	1
outlook	1
outnumbered	1
outpace	1
outrage	1
outraged	1
outright	1
outset	1
outside	7
outside.(Reporting	1
outsize	1
ovarian	3
overall	3
overbearing	1
overemphasize	1
overfished	1
overfishing	1
overflow	1
overhauled	1
overhead	2
overheated	1
oversaw	2
overseas	2
overseeing	2
overseen	1
oversees	1
overthrow	6
overtures	1
overturned	1
overturning	1
owe	1
owes	1
own.Ibrahim	1
owned	2
owner	1
owners	2
ownership	3
owns	3
ozone	1
p.m	5
p.m.	9
p.m.A	3
p.m.An	1
pace	1
pacemaker	1
packaging	1
pact	1
pact."This	1
page	1
paid	5
painful	3
pair	3
pairs	1
palace	1
panel	2
pangolins	1
papers	2
paradox	1
paralyzing	1
pare	1
parent	2
parents	2
paring	1
parking	1
parliament	9
parliamentary	1
part	20
partial	1
participate	2
participating	1
participation	2
particular	3
particularly	3
parties	13
parties.Natalie	1
partly	4
partner	4
partnered	1
partners	3
partnership	1
parts	7
party	17
party'	1
partys	1
pass	1
passed	2
passed.McFadden	1
passenger	3
passengers	1
passing	3
passion	1
passports	1
past	11
patch	1
patented	2
path	4
patience	1
patient	1
patiently	1
patriotic	1
patterns	2
patterns.The	1
pay	9
payable	2
paying	2
payment	1
payments	1
payouts	2
peace	1
peacefully	1
peak	2
pedestrian	1
peels	1
peer	3
peers	2
pending	1
peninsula	1
penning	1
pension	3
people	75
people.Even	1
people.Her	1
people.Markets	1
people.Pat	1
people.What	1
peoples	1
peppers	1
per	5
percent	92
percent.But	2
percent.Tech	1
percent.Tesla	1
percent.The	1
percentage	2
perceptions	2
perch	1
perfect	1
perfectly	1
performance	4
perhaps	4
peril	1
period	4
period.The	1
perks	1
permit.Most	1
persistence."His	1
persists	1
person	6
person."(Reporting	1
personal	6
personality.On	1
personalized	1
personified	1
perspective	2
persuaded	3
persuading	1
persuasion	1
pertinent	1
pest	1
pesticides	2
petition	1
petitions	1
petrochemical	2
pets	1
pharaoh	1
pharmaceutical	1
phase-out	1
phenomena	4
philosophical	1
phone	2
phones	1
photographed	1
photographer	1
photographic	1
photographs	4
phrase	3
physical	1
pianist	1
pick	2
pick-up	1
picking	1
picks	1
picnic	1
picture	1
pictures	1
piece	5
pieces	1
pilot	1
pioneering	1
pipe	1
pipefish	1
pipeline	1
pivotal	1
place	13
place.___US	1
placed	1
places	4
plain	1
plaintiffs	1
plan	6
plane	1
planes	9
planet	7
plankton	2
planned	3
planning	16
plans	20
plans.But	1
plant	9
planters	1
plants	16
plasma-powered	1
plastic	7
plastic-like	1
plastic.After	1
plastics	6
plat	1
platform	4
platforms	1
play	4
played	5
players	4
playgrounds	1
playing	2
plays	1
pleasant	1
please	1
pledge	2
pledged	1
pledges	1
plenitude	1
plenty	1
plight	1
plot	1
plotted	1
plumb	1
plummeted	1
plunge	1
plunged	2
plush	1
pocket	1
pocketing	1
pockets	1
point	7
point.Sure	1
pointed	4
pointillist	1
points	7
points.Last	1
points.___Judge:	1
poisoning	5
poking	1
polarized	1
polarizing	2
poles	1
police	3
policemen	1
policies	8
policies."It	1
policy	16
polit	1
polite	1
political	44
politically	2
politician	4
politicians	10
politicizing	1
politics	13
politics."On	1
politics.El-Sissi	1
polities	1
polling	3
polls	4
polluted	1
polluting	1
pollution	6
pollution.The	1
poor	6
popular	5
population	4
populations	2
populism	2
populist	3
populous	1
porch	2
pornographic	2
pornography	1
portfolio	2
portion	1
portrait	2
portraits	1
portrayed	2
posed	2
poses	1
position	3
positioned	2
positions	1
positive	1
positive"."The	1
positives	1
possibility	3
possible	3
possibly	1
post	2
post-Harvey	1
post-Soviet	1
post-World	1
post-crisis	1
post-disaster	1
posted	6
poster	1
posters	1
posts	2
postwar	3
potent	2
potential	7
potentially	6
pounds	1
pours	1
poverty	3
powder	1
powder.The	1
power	39
power.Mr	1
power.Whitehaven	1
powered	1
powerful	1
powerhouse	1
powers	4
practice	1
practiced	1
practices	2
prairies	1
praise	1
praise.When	1
praised	6
prayers	1
pre-emptive	2
pre-recorded	1
pre-storm	1
pre-trial	1
predatory	1
predecessor	2
predecessors	1
predecessors.Before	1
predictable	2
predicting	3
predictions	2
predictor	1
prefer	2
preferences	1
preliminary	1
premature	1
premier	1
premium	1
prepare	2
prepared	3
prescribed	1
prescription	1
presence	2
presence.Spanish	1
present	7
presented	6
presenting	1
presents	3
presidency	4
president	42
president-elect	1
president.In	1
presidential	17
presidents	7
presiding	1
press	3
press.But	1
pressed	2
pressing	1
pressure	12
pressure.The	2
pressured	1
pressuring	1
presumably	1
pretty	2
prevailed	1
prevent	1
prevented	1
prevents	1
previous	10
previously	2
preying	1
price	7
prices	4
pricing	1
primacy	2
primary	1
prime	3
primer	1
principal	1
principle	2
print	1
priorities.On	1
priority	1
prison	5
prison.Spanish	1
prisoners	1
privacy	4
privacyNEW	1
private	12
privately	2
prize	1
pro-Taiwan	1
pro-Taiwanese	1
pro-government	2
pro-independence	1
pro-slavery	1
probability	3
probably	2
probe	2
problem	2
problems	8
